Source,Target,Type,Weight
6111,5010,Undirected,3
5818,711,Undirected,61
5818,3910,Undirected,59
5818,576,Undirected,28
5818,3495,Undirected,18
5818,1089,Undirected,14
5818,3808,Undirected,13
5818,5049,Undirected,12
5818,5201,Undirected,11
5818,2221,Undirected,11
5818,2789,Undirected,10
5818,614,Undirected,10
5818,2295,Undirected,10
5818,3909,Undirected,9
5818,3670,Undirected,8
5818,3116,Undirected,7
5818,3208,Undirected,7
5818,3758,Undirected,7
5818,4976,Undirected,6
5818,2046,Undirected,6
5818,1138,Undirected,6
2122,2569,Undirected,97
2122,636,Undirected,53
2122,3657,Undirected,40
2122,1405,Undirected,30
2122,710,Undirected,29
2122,6479,Undirected,27
2122,5229,Undirected,24
2122,4696,Undirected,21
2122,3016,Undirected,14
2122,3814,Undirected,10
2122,6308,Undirected,9
2122,2540,Undirected,9
2122,2265,Undirected,8
2122,3828,Undirected,8
2122,5329,Undirected,8
2122,5397,Undirected,8
2122,584,Undirected,7
2122,3758,Undirected,7
2122,424,Undirected,7
2122,3909,Undirected,6
257,5329,Undirected,106
257,3452,Undirected,15
257,4432,Undirected,13
257,1732,Undirected,8
257,3758,Undirected,7
257,4522,Undirected,5
257,5102,Undirected,5
257,1540,Undirected,5
257,4960,Undirected,4
257,4129,Undirected,4
257,2586,Undirected,4
257,1275,Undirected,4
257,5701,Undirected,4
257,5340,Undirected,4
257,2546,Undirected,3
257,2731,Undirected,3
257,2131,Undirected,3
257,3071,Undirected,3
257,4069,Undirected,3
257,3865,Undirected,3
5448,1268,Undirected,55
5448,1886,Undirected,19
5448,6141,Undirected,15
5448,6399,Undirected,13
5448,3424,Undirected,8
5448,1213,Undirected,8
5448,4381,Undirected,7
5448,5261,Undirected,7
5448,3758,Undirected,7
5448,362,Undirected,6
5448,1232,Undirected,6
5448,1555,Undirected,5
5448,3734,Undirected,5
5448,6185,Undirected,5
5448,664,Undirected,5
5448,2876,Undirected,5
5448,4281,Undirected,4
5448,498,Undirected,4
5448,2433,Undirected,4
5448,4427,Undirected,4
4385,67,Undirected,125
4385,2876,Undirected,37
4385,211,Undirected,23
4385,3630,Undirected,10
4385,6485,Undirected,10
4385,5329,Undirected,7
4385,4099,Undirected,6
4385,4958,Undirected,6
4385,3560,Undirected,6
4385,830,Undirected,5
4385,3424,Undirected,5
4385,5599,Undirected,5
4385,5692,Undirected,5
4385,4712,Undirected,5
4385,6421,Undirected,5
4385,1079,Undirected,5
4385,6346,Undirected,4
4385,2530,Undirected,4
4385,5261,Undirected,4
4385,1028,Undirected,4
2876,4509,Undirected,96
2876,67,Undirected,88
2876,3630,Undirected,44
2876,4385,Undirected,37
2876,3468,Undirected,28
2876,830,Undirected,24
2876,441,Undirected,23
2876,3803,Undirected,20
2876,3938,Undirected,13
2876,1324,Undirected,13
2876,211,Undirected,9
2876,5826,Undirected,9
2876,5419,Undirected,8
2876,424,Undirected,7
2876,2641,Undirected,7
2876,5156,Undirected,7
2876,3122,Undirected,7
2876,3909,Undirected,6
2876,2611,Undirected,6
2876,1772,Undirected,6
6346,5090,Undirected,28
6346,4872,Undirected,25
6346,67,Undirected,24
6346,3854,Undirected,15
6346,4482,Undirected,14
6346,5032,Undirected,11
6346,4394,Undirected,9
6346,6261,Undirected,7
6346,5238,Undirected,6
6346,5832,Undirected,6
6346,1422,Undirected,5
6346,4385,Undirected,4
6346,4074,Undirected,3
6346,5795,Undirected,3
6346,6428,Undirected,3
6346,3116,Undirected,3
6346,441,Undirected,3
6346,1141,Undirected,3
6346,510,Undirected,3
6346,2147,Undirected,3
4872,1468,Undirected,28
4872,6346,Undirected,25
4872,211,Undirected,17
4872,2182,Undirected,17
4872,67,Undirected,16
4872,1324,Undirected,15
4872,520,Undirected,13
4872,441,Undirected,12
4872,1028,Undirected,11
4872,3854,Undirected,11
4872,5628,Undirected,10
4872,5032,Undirected,9
4872,830,Undirected,8
4872,4394,Undirected,7
4872,5863,Undirected,5
4872,1079,Undirected,5
4872,2530,Undirected,5
4872,5512,Undirected,5
4872,2611,Undirected,4
4872,2149,Undirected,4
5090,1608,Undirected,65
5090,3522,Undirected,43
5090,6346,Undirected,28
5090,3854,Undirected,26
5090,5032,Undirected,20
5090,67,Undirected,13
5090,221,Undirected,9
5090,1028,Undirected,8
5090,1422,Undirected,6
5090,3116,Undirected,6
5090,3643,Undirected,6
5090,5832,Undirected,6
5090,727,Undirected,5
5090,682,Undirected,5
5090,2876,Undirected,5
5090,4099,Undirected,5
5090,109,Undirected,5
5090,468,Undirected,5
5090,2221,Undirected,5
5090,5599,Undirected,5
1468,830,Undirected,94
1468,441,Undirected,43
1468,4872,Undirected,28
1468,2611,Undirected,27
1468,1905,Undirected,25
1468,1324,Undirected,23
1468,2159,Undirected,22
1468,1079,Undirected,16
1468,4559,Undirected,15
1468,3630,Undirected,15
1468,67,Undirected,12
1468,248,Undirected,12
1468,4776,Undirected,11
1468,4587,Undirected,10
1468,3289,Undirected,10
1468,6422,Undirected,8
1468,1281,Undirected,7
1468,4642,Undirected,7
1468,2974,Undirected,6
1468,1028,Undirected,6
2611,3892,Undirected,40
2611,1468,Undirected,27
2611,1705,Undirected,26
2611,1079,Undirected,22
2611,3576,Undirected,17
2611,1564,Undirected,16
2611,4559,Undirected,15
2611,441,Undirected,12
2611,67,Undirected,12
2611,2631,Undirected,11
2611,6075,Undirected,9
2611,248,Undirected,9
2611,1905,Undirected,9
2611,5589,Undirected,8
2611,5280,Undirected,8
2611,3792,Undirected,7
2611,4913,Undirected,7
2611,1084,Undirected,7
2611,2876,Undirected,6
2611,830,Undirected,6
1942,2003,Undirected,51
1942,3545,Undirected,16
1942,912,Undirected,15
1942,4975,Undirected,14
1942,67,Undirected,10
1942,211,Undirected,7
1942,3909,Undirected,5
1942,3322,Undirected,5
1942,2876,Undirected,5
1942,1454,Undirected,5
1942,4845,Undirected,4
1942,5832,Undirected,4
1942,281,Undirected,4
1942,6444,Undirected,4
1942,1175,Undirected,4
1942,6325,Undirected,3
1942,3109,Undirected,3
1942,4099,Undirected,3
1942,950,Undirected,3
1942,4917,Undirected,3
830,1468,Undirected,94
830,5863,Undirected,50
830,2876,Undirected,24
830,211,Undirected,16
830,1713,Undirected,12
830,67,Undirected,10
830,1905,Undirected,9
830,1324,Undirected,9
830,1079,Undirected,9
830,3630,Undirected,9
830,2652,Undirected,8
830,4872,Undirected,8
830,2159,Undirected,8
830,3572,Undirected,7
830,1564,Undirected,7
830,441,Undirected,7
830,3289,Undirected,6
830,1159,Undirected,6
830,2611,Undirected,6
830,4919,Undirected,6
2149,2652,Undirected,36
2149,2530,Undirected,23
2149,2182,Undirected,14
2149,211,Undirected,13
2149,67,Undirected,9
2149,1028,Undirected,7
2149,1190,Undirected,7
2149,5826,Undirected,7
2149,2319,Undirected,6
2149,3608,Undirected,6
2149,3630,Undirected,6
2149,2159,Undirected,5
2149,5206,Undirected,4
2149,5156,Undirected,4
2149,520,Undirected,4
2149,5628,Undirected,4
2149,5896,Undirected,4
2149,6282,Undirected,4
2149,2338,Undirected,4
2149,4817,Undirected,4
5494,685,Undirected,41
5494,4633,Undirected,25
5494,5826,Undirected,20
5494,2789,Undirected,15
5494,67,Undirected,8
5494,1677,Undirected,8
5494,6473,Undirected,7
5494,1694,Undirected,6
5494,576,Undirected,6
5494,280,Undirected,6
5494,136,Undirected,6
5494,3670,Undirected,6
5494,5599,Undirected,6
5494,1332,Undirected,5
5494,5302,Undirected,5
5494,625,Undirected,5
5494,4345,Undirected,5
5494,2569,Undirected,5
5494,3654,Undirected,5
5494,5261,Undirected,5
2250,5211,Undirected,274
2250,2007,Undirected,96
2250,5185,Undirected,61
2250,4074,Undirected,59
2250,3069,Undirected,27
2250,382,Undirected,24
2250,4720,Undirected,12
2250,2315,Undirected,11
2250,487,Undirected,9
2250,510,Undirected,9
2250,4411,Undirected,9
2250,3642,Undirected,8
2250,99,Undirected,8
2250,4549,Undirected,8
2250,5834,Undirected,7
2250,1284,Undirected,7
2250,67,Undirected,7
2250,3889,Undirected,7
2250,4054,Undirected,7
2250,2136,Undirected,7
2786,3580,Undirected,33
2786,2207,Undirected,25
2786,5832,Undirected,9
2786,3828,Undirected,8
2786,1141,Undirected,7
2786,67,Undirected,7
2786,3227,Undirected,7
2786,5329,Undirected,6
2786,4958,Undirected,5
2786,5863,Undirected,5
2786,4905,Undirected,5
2786,4077,Undirected,5
2786,3734,Undirected,5
2786,5422,Undirected,5
2786,2569,Undirected,4
2786,184,Undirected,4
2786,1650,Undirected,4
2786,747,Undirected,4
2786,4129,Undirected,4
2786,6090,Undirected,4
3560,67,Undirected,7
3560,4385,Undirected,6
3560,2726,Undirected,5
3560,867,Undirected,4
3560,4274,Undirected,4
3560,661,Undirected,4
3560,2736,Undirected,4
3560,2001,Undirected,4
3560,6340,Undirected,4
3560,6251,Undirected,3
3560,5419,Undirected,3
3560,2429,Undirected,3
3560,5466,Undirected,3
3560,5219,Undirected,3
3560,2435,Undirected,3
3560,2422,Undirected,3
3560,5065,Undirected,3
3560,2528,Undirected,3
3560,5123,Undirected,3
3560,1109,Undirected,3
4593,2319,Undirected,9
4593,849,Undirected,8
4593,1605,Undirected,3
4593,2764,Undirected,2
4593,2958,Undirected,2
4593,4492,Undirected,2
4593,1536,Undirected,2
4593,5880,Undirected,2
4593,4497,Undirected,1
4593,4855,Undirected,1
4593,2487,Undirected,1
4593,2927,Undirected,1
4593,1942,Undirected,1
4593,1745,Undirected,1
4593,3222,Undirected,1
4593,2780,Undirected,1
4593,6496,Undirected,1
4593,6101,Undirected,1
4593,3837,Undirected,1
4593,5878,Undirected,1
5560,4741,Undirected,20
5560,1138,Undirected,7
5560,5452,Undirected,6
5560,849,Undirected,5
5560,794,Undirected,4
5560,5896,Undirected,3
5560,2540,Undirected,3
5560,3696,Undirected,2
5560,2101,Undirected,2
5560,3228,Undirected,2
5560,4548,Undirected,2
5560,3075,Undirected,2
5560,1743,Undirected,2
5560,2529,Undirected,2
5560,1246,Undirected,2
5560,6163,Undirected,2
5560,2131,Undirected,2
5560,5832,Undirected,2
5560,4519,Undirected,2
5560,4872,Undirected,2
4990,4817,Undirected,55
4990,849,Undirected,4
4990,4395,Undirected,4
4990,1362,Undirected,3
4990,3226,Undirected,3
4990,3500,Undirected,3
4990,2138,Undirected,2
4990,6266,Undirected,2
4990,3386,Undirected,2
4990,3228,Undirected,2
4990,6273,Undirected,2
4990,5489,Undirected,2
4990,6380,Undirected,2
4990,3320,Undirected,2
4990,1554,Undirected,2
4990,2789,Undirected,2
4990,3791,Undirected,2
4990,663,Undirected,2
4990,5010,Undirected,2
4990,2342,Undirected,2
2319,3928,Undirected,23
2319,937,Undirected,19
2319,4090,Undirected,10
2319,3608,Undirected,9
2319,690,Undirected,9
2319,4593,Undirected,9
2319,3716,Undirected,9
2319,4986,Undirected,6
2319,2149,Undirected,6
2319,6325,Undirected,5
2319,5650,Undirected,5
2319,849,Undirected,4
2319,1605,Undirected,4
2319,3966,Undirected,4
2319,486,Undirected,4
2319,4492,Undirected,3
2319,731,Undirected,3
2319,5276,Undirected,3
2319,3853,Undirected,3
2319,1646,Undirected,3
2632,5340,Undirected,34
2632,2546,Undirected,29
2632,5623,Undirected,15
2632,2935,Undirected,15
2632,4232,Undirected,8
2632,4712,Undirected,5
2632,2249,Undirected,5
2632,3179,Undirected,5
2632,6172,Undirected,5
2632,3500,Undirected,5
2632,4437,Undirected,4
2632,1362,Undirected,4
2632,1044,Undirected,4
2632,747,Undirected,4
2632,849,Undirected,4
2632,1138,Undirected,4
2632,3056,Undirected,4
2632,5486,Undirected,4
2632,234,Undirected,4
2632,5422,Undirected,4
3320,3636,Undirected,34
3320,3934,Undirected,13
3320,2176,Undirected,8
3320,5206,Undirected,6
3320,1512,Undirected,5
3320,747,Undirected,5
3320,6182,Undirected,5
3320,4817,Undirected,4
3320,184,Undirected,4
3320,1399,Undirected,4
3320,4816,Undirected,4
3320,1395,Undirected,4
3320,4242,Undirected,4
3320,1816,Undirected,3
3320,1362,Undirected,3
3320,6214,Undirected,3
3320,849,Undirected,3
3320,5896,Undirected,3
3320,2627,Undirected,3
3320,427,Undirected,3
4050,5097,Undirected,71
4050,3944,Undirected,26
4050,420,Undirected,23
4050,5606,Undirected,11
4050,3393,Undirected,9
4050,6251,Undirected,9
4050,182,Undirected,7
4050,3901,Undirected,7
4050,1768,Undirected,7
4050,2932,Undirected,7
4050,5922,Undirected,6
4050,731,Undirected,6
4050,5291,Undirected,6
4050,496,Undirected,6
4050,618,Undirected,6
4050,6269,Undirected,6
4050,1490,Undirected,6
4050,4914,Undirected,5
4050,4949,Undirected,5
4050,5239,Undirected,5
2074,2224,Undirected,25
2074,4934,Undirected,12
2074,4679,Undirected,11
2074,5070,Undirected,7
2074,4253,Undirected,6
2074,1145,Undirected,6
2074,5864,Undirected,5
2074,910,Undirected,4
2074,2632,Undirected,4
2074,2136,Undirected,4
2074,5599,Undirected,4
2074,5422,Undirected,4
2074,1141,Undirected,4
2074,2349,Undirected,3
2074,825,Undirected,3
2074,849,Undirected,3
2074,5090,Undirected,3
2074,3074,Undirected,3
2074,5832,Undirected,3
2074,1528,Undirected,3
2338,4817,Undirected,57
2338,2821,Undirected,9
2338,4832,Undirected,7
2338,1138,Undirected,6
2338,3909,Undirected,6
2338,1399,Undirected,6
2338,5211,Undirected,6
2338,625,Undirected,5
2338,1223,Undirected,5
2338,2250,Undirected,5
2338,5206,Undirected,5
2338,5638,Undirected,5
2338,3339,Undirected,5
2338,5863,Undirected,5
2338,5893,Undirected,5
2338,2789,Undirected,5
2338,2540,Undirected,5
2338,3938,Undirected,5
2338,487,Undirected,5
2338,6463,Undirected,5
5880,2764,Undirected,69
5880,5760,Undirected,14
5880,4201,Undirected,6
5880,2102,Undirected,5
5880,661,Undirected,5
5880,3842,Undirected,4
5880,1951,Undirected,4
5880,1138,Undirected,4
5880,1732,Undirected,4
5880,2250,Undirected,4
5880,4449,Undirected,3
5880,5852,Undirected,3
5880,466,Undirected,3
5880,4150,Undirected,3
5880,106,Undirected,3
5880,1806,Undirected,3
5880,1034,Undirected,3
5880,849,Undirected,3
5880,2361,Undirected,3
5880,3819,Undirected,3
2038,1003,Undirected,5
2038,2264,Undirected,3
2038,1232,Undirected,3
2038,3683,Undirected,3
2038,849,Undirected,3
2038,661,Undirected,3
2038,5419,Undirected,3
2038,2915,Undirected,2
2038,1555,Undirected,2
2038,2780,Undirected,2
2038,436,Undirected,2
2038,2319,Undirected,2
2038,5485,Undirected,2
2038,209,Undirected,2
2038,5261,Undirected,2
2038,4730,Undirected,2
2038,5880,Undirected,2
2038,3502,Undirected,2
2038,5855,Undirected,2
2038,4634,Undirected,2
5306,5147,Undirected,85
5306,2975,Undirected,77
5306,6214,Undirected,50
5306,2313,Undirected,43
5306,1650,Undirected,37
5306,3398,Undirected,25
5306,2790,Undirected,23
5306,5226,Undirected,16
5306,86,Undirected,15
5306,3087,Undirected,14
5306,161,Undirected,9
5306,3909,Undirected,7
5306,4421,Undirected,7
5306,4077,Undirected,7
5306,4958,Undirected,7
5306,1991,Undirected,6
5306,4710,Undirected,6
5306,3734,Undirected,5
5306,1828,Undirected,5
5306,3681,Undirected,5
5551,5639,Undirected,4
5551,4920,Undirected,4
5551,1011,Undirected,4
5551,3228,Undirected,4
5551,5541,Undirected,4
5551,3336,Undirected,3
5551,721,Undirected,3
5551,5867,Undirected,3
5551,84,Undirected,3
5551,371,Undirected,3
5551,4101,Undirected,3
5551,5192,Undirected,3
5551,2496,Undirected,3
5551,1051,Undirected,3
5551,6108,Undirected,3
5551,6130,Undirected,3
5551,5463,Undirected,3
5551,3305,Undirected,3
5551,2118,Undirected,3
5551,868,Undirected,3
2741,1113,Undirected,27
2741,1424,Undirected,9
2741,1530,Undirected,7
2741,2527,Undirected,6
2741,6323,Undirected,4
2741,2063,Undirected,4
2741,5638,Undirected,4
2741,4841,Undirected,4
2741,5268,Undirected,4
2741,3757,Undirected,2
2741,5206,Undirected,2
2741,6441,Undirected,2
2741,6358,Undirected,2
2741,5073,Undirected,2
2741,565,Undirected,2
2741,1743,Undirected,2
2741,2254,Undirected,2
2741,2876,Undirected,2
2741,2212,Undirected,2
2741,5639,Undirected,2
950,5456,Undirected,8
950,3828,Undirected,8
950,5329,Undirected,7
950,3539,Undirected,7
950,1138,Undirected,7
950,663,Undirected,7
950,3875,Undirected,7
950,3909,Undirected,7
950,184,Undirected,6
950,5142,Undirected,6
950,1141,Undirected,5
950,5577,Undirected,5
950,4364,Undirected,5
950,5878,Undirected,5
950,747,Undirected,5
950,1234,Undirected,5
950,2364,Undirected,5
950,2958,Undirected,5
950,281,Undirected,5
950,3082,Undirected,5
4395,1375,Undirected,15
4395,4817,Undirected,10
4395,136,Undirected,8
4395,2136,Undirected,6
4395,258,Undirected,6
4395,4237,Undirected,6
4395,6053,Undirected,6
4395,2154,Undirected,6
4395,2268,Undirected,6
4395,4792,Undirected,5
4395,404,Undirected,5
4395,5335,Undirected,5
4395,4709,Undirected,5
4395,2122,Undirected,5
4395,3056,Undirected,5
4395,3131,Undirected,5
4395,5422,Undirected,5
4395,532,Undirected,5
4395,1060,Undirected,5
4395,3961,Undirected,5
972,4806,Undirected,25
972,3075,Undirected,21
972,2685,Undirected,18
972,606,Undirected,18
972,6364,Undirected,11
972,4515,Undirected,10
972,494,Undirected,10
972,4256,Undirected,6
972,5763,Undirected,5
972,6492,Undirected,5
972,2109,Undirected,5
972,4601,Undirected,5
972,252,Undirected,3
972,1544,Undirected,3
972,3734,Undirected,3
972,4730,Undirected,3
972,184,Undirected,3
972,5818,Undirected,3
972,4077,Undirected,3
972,5080,Undirected,3
3978,1483,Undirected,103
3978,4773,Undirected,39
3978,606,Undirected,18
3978,2268,Undirected,6
3978,4632,Undirected,5
3978,793,Undirected,5
3978,6295,Undirected,4
3978,4190,Undirected,4
3978,1555,Undirected,4
3978,5701,Undirected,4
3978,2586,Undirected,4
3978,5805,Undirected,3
3978,4069,Undirected,3
3978,3909,Undirected,3
3978,4576,Undirected,3
3978,4058,Undirected,3
3978,3328,Undirected,3
3978,5123,Undirected,3
3978,592,Undirected,3
3978,4349,Undirected,3
5628,5231,Undirected,36
5628,5855,Undirected,33
5628,2977,Undirected,22
5628,1247,Undirected,16
5628,606,Undirected,14
5628,2652,Undirected,12
5628,1339,Undirected,11
5628,2665,Undirected,11
5628,6282,Undirected,10
5628,4872,Undirected,10
5628,1190,Undirected,9
5628,454,Undirected,8
5628,1144,Undirected,7
5628,3996,Undirected,6
5628,211,Undirected,6
5628,2182,Undirected,6
5628,20,Undirected,5
5628,1141,Undirected,4
5628,2530,Undirected,4
5628,5896,Undirected,4
839,5087,Undirected,49
839,5787,Undirected,27
839,693,Undirected,26
839,5770,Undirected,23
839,2986,Undirected,23
839,2462,Undirected,16
839,6090,Undirected,13
839,1229,Undirected,13
839,461,Undirected,12
839,606,Undirected,10
839,5093,Undirected,10
839,4244,Undirected,9
839,1781,Undirected,9
839,663,Undirected,9
839,1563,Undirected,8
839,3828,Undirected,5
839,3056,Undirected,5
839,4791,Undirected,5
839,5176,Undirected,5
839,2010,Undirected,4
747,5422,Undirected,234
747,184,Undirected,123
747,4483,Undirected,18
747,206,Undirected,15
747,2715,Undirected,9
747,606,Undirected,8
747,6482,Undirected,8
747,5832,Undirected,7
747,177,Undirected,6
747,5878,Undirected,6
747,4817,Undirected,6
747,211,Undirected,5
747,950,Undirected,5
747,4129,Undirected,5
747,2364,Undirected,5
747,3320,Undirected,5
747,5147,Undirected,5
747,5818,Undirected,5
747,2958,Undirected,4
747,4099,Undirected,4
5422,747,Undirected,234
5422,4483,Undirected,60
5422,2715,Undirected,36
5422,2528,Undirected,28
5422,5701,Undirected,18
5422,184,Undirected,15
5422,5286,Undirected,15
5422,1017,Undirected,10
5422,5878,Undirected,10
5422,5832,Undirected,8
5422,2364,Undirected,7
5422,606,Undirected,7
5422,6241,Undirected,7
5422,661,Undirected,6
5422,3371,Undirected,6
5422,3670,Undirected,6
5422,4395,Undirected,5
5422,211,Undirected,5
5422,421,Undirected,5
5422,4706,Undirected,5
1895,3553,Undirected,33
1895,5770,Undirected,10
1895,3328,Undirected,8
1895,2681,Undirected,7
1895,5283,Undirected,7
1895,606,Undirected,7
1895,970,Undirected,7
1895,1138,Undirected,5
1895,3210,Undirected,5
1895,295,Undirected,5
1895,3738,Undirected,4
1895,1141,Undirected,4
1895,4709,Undirected,4
1895,5667,Undirected,4
1895,625,Undirected,3
1895,6288,Undirected,3
1895,5419,Undirected,3
1895,5139,Undirected,3
1895,4621,Undirected,3
1895,5580,Undirected,3
5383,295,Undirected,38
5383,6102,Undirected,20
5383,5609,Undirected,14
5383,3180,Undirected,12
5383,811,Undirected,11
5383,3841,Undirected,8
5383,3208,Undirected,7
5383,3515,Undirected,7
5383,6150,Undirected,6
5383,5573,Undirected,5
5383,5140,Undirected,5
5383,5850,Undirected,4
5383,4293,Undirected,4
5383,846,Undirected,4
5383,4860,Undirected,4
5383,4349,Undirected,3
5383,1563,Undirected,3
5383,4919,Undirected,3
5383,664,Undirected,3
5383,4793,Undirected,3
3208,5140,Undirected,55
3208,1155,Undirected,40
3208,2119,Undirected,35
3208,1223,Undirected,19
3208,1408,Undirected,18
3208,3116,Undirected,16
3208,295,Undirected,11
3208,3465,Undirected,9
3208,5590,Undirected,9
3208,5383,Undirected,7
3208,281,Undirected,7
3208,5818,Undirected,7
