id,map,result,playtime,roundsPlayed,roundsWon,roundsLost,roundsDisconnected,placement,score,kills,deaths,assists,damage,damageReceived,headshots,grenadeCasts,ability1Casts,ability2Casts,ultimateCasts,dealtHeadshots,dealtBodyshots,dealtLegshots,econRating,suicides,revived,firstBloods,firstDeaths,lastDeaths,survived,traded,kasted,kAST,flawless,thrifty,antiEco,totalThrifty,totalAntiEco,manAdvantage,manDisadvantage,aces,teamAces,clutches,clutchesLost,plants,defuses,kdRatio,scorePerRound,damagePerRound,headshotsPercentage,damageDelta,damageDeltaPerRound,rank,trnPerformanceScore,player
464002ea-ca7a-4c8a-955c-90e52ab89f9f,/Game/Maps/Pitt/Pitt,defeat,1979,19,6,13,0,4,4426,12,14,7,3346,2858,8,6.0,20.0,14.0,3.0,9,36,5,77,0,0,1,1,1,5,2,,68.0,0,0,,,,,,0,0,,1.0,0,0,0.8571428571428571,232.94736842105263,176.10526315789474,18.0,488,25.68421052631579,,540,14y old pegasus%232010
803a3730-182e-4f6f-9cd1-cfbcda0dc6c6,/Game/Maps/Jam/Jam,victory,1558,18,13,5,0,7,2956,10,11,11,2050,1925,8,4.0,9.0,51.0,1.0,10,21,2,52,0,0,3,2,0,8,3,,94.0,1,0,,,,,,0,0,1.0,,1,0,0.9090909090909091,164.22222222222223,113.88888888888889,30.303030303030305,125,6.944444444444445,,685,14y old pegasus%232010
ea0c5c30-7a2a-47e9-9f90-d0b8ba936b90,/Game/Maps/Triad/Triad,victory,2070,22,13,9,0,5,4260,14,17,12,2675,2978,9,5.0,9.0,65.0,2.0,10,29,0,44,0,0,4,2,1,7,4,,91.0,1,0,,,,,,0,0,,1.0,0,0,0.8235294117647058,193.63636363636363,121.5909090909091,25.64102564102564,-303,-13.772727272727273,,696,14y old pegasus%232010
961ed260-abbd-4ced-90ac-2a0eea331769,/Game/Maps/Bonsai/Bonsai,victory,1760,19,13,6,0,1,6262,21,15,13,3832,2651,11,9.0,7.0,60.0,3.0,13,83,7,89,2,1,3,1,0,7,3,,89.0,1,0,,,,,,0,1,,,0,0,1.4,329.57894736842104,201.68421052631578,12.62135922330097,1181,62.1578947368421,,969,14y old pegasus%232010
13bd9459-c7e1-4f40-995d-c7cc38fa1c67,/Game/Maps/Pitt/Pitt,victory,2168,22,13,9,0,7,4456,14,16,12,2826,2738,9,4.0,13.0,61.0,3.0,10,50,5,53,1,0,2,0,1,9,4,,77.0,0,0,,,,,,0,1,,1.0,0,1,0.875,202.54545454545453,128.45454545454547,15.384615384615385,88,4.0,,661,14y old pegasus%232010
f933e2fa-662f-4bd8-9021-4516f0fb8311,/Game/Maps/Pitt/Pitt,defeat,2231,26,12,14,0,2,8610,31,21,8,5590,4138,18,11.0,17.0,69.0,5.0,19,69,18,86,0,1,1,1,5,10,2,,81.0,1,0,,,,,,0,0,1.0,6.0,0,0,1.4761904761904763,331.15384615384613,215.0,17.92452830188679,1452,55.84615384615385,,849,14y old pegasus%232010
f78c3524-72e8-4a4e-94d6-130d5e10e99f,/Game/Maps/Pitt/Pitt,victory,2410,24,13,11,0,1,7751,28,18,12,4985,3420,22,11.0,14.0,73.0,4.0,21,57,3,81,1,1,3,0,1,10,5,,88.0,1,0,,,,,,0,0,2.0,1.0,8,0,1.5555555555555556,322.9583333333333,207.70833333333334,25.925925925925924,1565,65.20833333333333,,930,14y old pegasus%232010
492074d1-61b5-4a71-b834-1f4ddc163590,/Game/Maps/Canyon/Canyon,victory,2220,21,13,8,0,2,5409,20,16,9,3649,3103,15,10.0,5.0,67.0,2.0,20,34,1,76,0,1,3,2,2,7,3,,90.0,0,0,,,,,,0,1,,2.0,1,0,1.25,257.57142857142856,173.76190476190476,36.36363636363637,546,26.0,,871,14y old pegasus%232010
2a1a701e-0508-43a0-b4cb-01e4f3e02d14,/Game/Maps/Infinity/Infinity,victory,2582,26,14,12,0,3,6451,23,17,6,3924,3359,14,21.0,18.0,24.0,4.0,15,38,1,54,0,2,2,0,3,9,5,,85.0,0,2,,,,,,0,0,,3.0,8,1,1.3529411764705883,248.1153846153846,150.92307692307693,27.77777777777778,565,21.73076923076923,,796,14y old pegasus%232010
84cda39a-d0c6-4003-aaf2-7e8945e503ea,/Game/Maps/Bonsai/Bonsai,victory,2230,22,13,9,0,2,5986,20,17,13,4265,3455,16,6.0,10.0,76.0,3.0,18,35,9,80,0,0,3,4,2,8,2,,73.0,0,0,,,,,,0,0,,2.0,0,1,1.1764705882352942,272.09090909090907,193.86363636363637,29.03225806451613,810,36.81818181818182,,774,14y old pegasus%232010
a49662c9-3924-4a23-bf17-b684b3476562,/Game/Maps/Jam/Jam,defeat,2967,32,15,17,0,5,7327,27,18,16,4734,3554,21,23.0,22.0,33.0,3.0,24,32,1,53,0,0,2,2,3,14,3,,81.0,0,0,,,,,,0,0,2.0,3.0,10,1,1.5,228.96875,147.9375,42.10526315789473,1180,36.875,,754,14y old pegasus%232010
78e3ca1e-d95f-422b-b50c-7e6440a03915,/Game/Maps/Bonsai/Bonsai,defeat,3656,36,17,19,0,2,9970,32,26,13,7035,4980,21,19.0,33.0,27.0,3.0,23,109,16,58,0,1,6,4,3,10,4,,81.0,1,0,,,,,,0,0,,3.0,0,0,1.2307692307692308,276.94444444444446,195.41666666666666,15.54054054054054,2055,57.083333333333336,,839,14y old pegasus%232010
9732b7cb-8888-4903-8471-91853184b572,/Game/Maps/Triad/Triad,victory,2174,22,13,9,0,7,3859,15,13,4,2816,2128,13,42.0,58.0,21.0,3.0,14,18,0,47,0,0,1,1,0,9,3,,68.0,1,0,,,,,,0,0,,,1,1,1.1538461538461537,175.4090909090909,128.0,43.75,688,31.272727272727273,,570,14y old pegasus%232010
cc0d9344-912e-47b1-8d2c-3a64d12c5141,/Game/Maps/Jam/Jam,defeat,1471,14,1,13,0,9,1821,6,14,0,1104,2496,5,5.0,10.0,9.0,1.0,7,12,0,32,0,0,0,4,0,0,2,,43.0,0,0,,,,,,0,0,,,0,0,0.42857142857142855,130.07142857142858,78.85714285714286,36.84210526315789,-1392,-99.42857142857143,,100,14y old pegasus%232010
e7701fcb-9dd0-4e70-ae87-902d2894a34d,/Game/Maps/Duality/Duality,victory,1919,21,13,8,0,1,7074,24,16,4,4556,2881,14,10.0,18.0,20.0,5.0,18,54,5,85,0,0,4,2,2,5,5,,76.0,1,1,,,,,,0,0,,2.0,2,1,1.5,336.85714285714283,216.95238095238096,23.376623376623375,1675,79.76190476190476,,892,14y old pegasus%232010
8144d5e5-e5e8-407f-a4ca-b0027d5722a0,/Game/Maps/Pitt/Pitt,defeat,2095,20,7,13,0,2,5489,19,17,3,3658,3392,13,22.0,11.0,20.0,3.0,17,35,4,77,0,0,4,2,2,3,3,,85.0,2,1,,,,,,0,0,,2.0,1,0,1.1176470588235294,274.45,182.9,30.357142857142854,266,13.3,,732,14y old pegasus%232010
aa3d1304-4aab-4f06-9595-2dc94274942f,/Game/Maps/Infinity/Infinity,defeat,2521,24,11,13,0,5,4776,17,16,4,3164,3172,12,27.0,14.0,28.0,3.0,12,26,0,47,0,1,8,5,0,8,3,,62.0,0,0,,,,,,0,0,1.0,,0,2,1.0625,199.0,131.83333333333334,31.57894736842105,-8,-0.3333333333333333,,444,14y old pegasus%232010
270f0f2d-bca1-4ff5-acfa-9a0d5aaf1e4f,/Game/Maps/Infinity/Infinity,defeat,2235,22,9,13,0,2,7300,27,15,7,4582,2672,19,15.0,17.0,25.0,3.0,21,29,1,79,0,0,6,0,3,7,4,,86.0,0,1,,,,,,0,0,1.0,5.0,4,0,1.8,331.8181818181818,208.27272727272728,41.17647058823529,1910,86.81818181818181,,879,14y old pegasus%232010
586374e5-7e1c-49a2-8591-80af5f48a129,/Game/Maps/Canyon/Canyon,defeat,2015,21,8,13,0,4,5229,19,21,6,3274,3654,16,7.0,8.0,58.0,3.0,17,28,1,57,0,0,3,3,4,3,2,,67.0,0,1,,,,,,0,0,1.0,3.0,0,1,0.9047619047619048,249.0,155.9047619047619,36.95652173913043,-380,-18.095238095238095,,487,14y old pegasus%232010
519f4fe0-58eb-45d6-9cce-6608227eacb0,/Game/Maps/Canyon/Canyon,victory,2553,24,13,11,0,10,3401,13,19,4,2167,3783,7,13.0,22.0,21.0,4.0,7,36,1,30,0,0,4,3,2,5,3,,71.0,0,1,,,,,,0,0,,2.0,0,1,0.6842105263157895,141.70833333333334,90.29166666666667,15.909090909090908,-1616,-67.33333333333333,,346,14y old pegasus%232010
43a46c41-addb-42b2-9177-b3d769370191,/Game/Maps/Canyon/Canyon,defeat,1334,17,4,13,0,7,3159,11,16,6,2111,2808,6,10.0,9.0,18.0,2.0,7,24,3,49,0,0,0,0,5,1,4,,76.0,0,0,,,,,,0,0,1.0,5.0,3,0,0.6875,185.8235294117647,124.17647058823529,20.588235294117645,-697,-41.0,,397,14y old pegasus%232010
5dab402d-2fd5-48b0-9e8a-993fca63659b,/Game/Maps/Duality/Duality,victory,2266,24,13,11,0,5,5223,18,13,10,3383,2583,13,48.0,40.0,22.0,2.0,14,43,2,52,0,0,1,5,2,11,0,,75.0,1,0,,,,,,0,1,,2.0,0,0,1.3846153846153846,217.625,140.95833333333334,23.728813559322035,800,33.333333333333336,,683,14y old pegasus%232010
497321d1-dc15-4220-955f-01492701a7d1,/Game/Maps/Bonsai/Bonsai,victory,1575,16,13,3,0,1,4734,18,9,2,3004,1546,15,23.0,29.0,15.0,3.0,15,21,1,81,0,0,2,1,1,7,3,,88.0,1,0,,,,,,0,0,,1.0,1,0,2.0,295.875,187.75,40.54054054054054,1458,91.125,,959,14y old pegasus%232010
73767e4c-c316-4b71-9e0f-b3fae9368e82,/Game/Maps/Triad/Triad,victory,2036,21,13,8,0,3,5681,21,14,2,3367,2605,12,42.0,32.0,18.0,4.0,12,29,1,63,0,0,5,3,2,7,3,,62.0,2,1,,,,,,1,0,,3.0,0,0,1.5,270.5238095238095,160.33333333333334,28.57142857142857,762,36.285714285714285,,677,14y old pegasus%232010
74aed764-5209-4961-89e9-b6397f903457,/Game/Maps/Jam/Jam,defeat,2526,26,12,14,0,8,4703,19,17,5,3275,3177,9,47.0,36.0,24.0,4.0,10,55,5,53,0,0,1,3,1,9,5,,77.0,0,0,,,,,,0,1,3.0,1.0,0,0,1.1176470588235294,180.8846153846154,125.96153846153847,14.285714285714285,98,3.769230769230769,,558,14y old pegasus%232010
7a528dee-47f8-429b-bfc0-7f6e24d1c5da,/Game/Maps/Canyon/Canyon,victory,2032,21,13,8,0,1,6902,23,14,10,4733,2886,15,35.0,31.0,21.0,3.0,16,60,1,86,0,0,3,1,2,7,4,,90.0,1,0,,,,,,0,0,,2.0,0,0,1.6428571428571428,328.6666666666667,225.38095238095238,20.77922077922078,1847,87.95238095238095,,988,14y old pegasus%232010
ce05c190-061b-4d6a-aa2c-3af163820f1d,/Game/Maps/Triad/Triad,defeat,1768,20,7,13,0,2,4710,17,14,1,3499,2388,12,41.0,25.0,18.0,2.0,13,32,3,77,0,0,1,0,8,6,0,,65.0,2,0,,,,,,0,0,,8.0,0,0,1.2142857142857142,235.5,174.95,27.083333333333332,1111,55.55,,564,14y old pegasus%232010
a8d8aed5-1d0a-40e1-beda-fe02db7d7526,/Game/Maps/Bonsai/Bonsai,defeat,2335,22,9,13,0,2,6213,22,20,1,3930,3808,14,12.0,7.0,24.0,3.0,15,54,6,72,0,0,11,2,4,2,2,,77.0,0,1,,,,,,0,0,,4.0,0,0,1.1,282.40909090909093,178.63636363636363,20.0,122,5.545454545454546,,686,14y old pegasus%232010
d690347a-c0b8-486d-b932-1854f69be8cb,/Game/Maps/Triad/Triad,defeat,2001,22,9,13,0,4,5515,18,20,3,3668,3763,15,14.0,8.0,20.0,3.0,15,20,3,67,0,0,4,3,3,2,8,,77.0,0,0,,,,,,0,0,,3.0,0,0,0.9,250.6818181818182,166.72727272727272,39.473684210526315,-95,-4.318181818181818,,633,14y old pegasus%232010
5aa289a3-0733-485f-9e03-402420f2a5b2,/Game/Maps/Bonsai/Bonsai,victory,2375,24,13,11,0,5,5114,17,19,6,3348,3758,10,6.0,27.0,16.0,4.0,10,46,5,47,0,0,2,6,0,5,6,,71.0,0,0,,,,,,0,0,,,1,0,0.8947368421052632,213.08333333333334,139.5,16.39344262295082,-410,-17.083333333333332,,546,14y old pegasus%232010
246bf7b9-515e-4c68-8108-94787e9491c4,/Game/Maps/Duality/Duality,defeat,2728,26,12,14,0,1,7309,25,16,9,4758,2834,17,51.0,42.0,18.0,3.0,20,41,5,74,0,0,3,1,2,10,2,,81.0,2,1,,,,,,0,0,2.0,2.0,0,2,1.5625,281.11538461538464,183.0,30.303030303030305,1924,74.0,,834,14y old pegasus%232010
234a2bf8-84d0-4cb9-bb97-6964ddd8c9ae,/Game/Maps/Pitt/Pitt,defeat,2236,21,8,13,0,9,1829,5,20,6,1358,3509,4,13.0,4.0,17.0,1.0,4,14,0,25,0,0,2,8,1,1,4,,52.0,0,1,,,,,,0,0,,1.0,0,0,0.25,87.0952380952381,64.66666666666667,22.22222222222222,-2151,-102.42857142857143,,100,14y old pegasus%232010
5ade437c-b8d9-4aab-b1c6-efb27f576263,/Game/Maps/Triad/Triad,victory,1941,19,13,6,0,6,3566,14,10,5,2270,2139,10,8.0,24.0,15.0,3.0,10,17,1,55,0,0,2,3,1,9,2,,79.0,1,0,,,,,,0,1,,1.0,0,2,1.4,187.68421052631578,119.47368421052632,35.714285714285715,131,6.894736842105263,,654,14y old pegasus%232010
bd765999-e071-4f1b-aab2-895042c6decb,/Game/Maps/Infinity/Infinity,defeat,2172,21,8,13,0,8,3729,14,16,1,2488,2854,9,23.0,22.0,21.0,2.0,10,23,1,49,0,0,1,2,4,5,1,,57.0,1,0,,,,,,0,0,1.0,4.0,2,1,0.875,177.57142857142858,118.47619047619048,29.411764705882355,-366,-17.428571428571427,,305,14y old pegasus%232010
402e46cd-df46-4ba4-982c-8e5c9fb505ce,/Game/Maps/Pitt/Pitt,victory,2689,24,13,11,0,5,5010,17,17,8,3695,3112,13,12.0,25.0,20.0,5.0,14,31,4,57,0,0,4,2,0,7,4,,79.0,3,1,,,,,,0,0,,,1,0,1.0,208.75,153.95833333333334,28.57142857142857,583,24.291666666666668,,693,14y old pegasus%232010
708f0603-13b9-42ef-a924-0d77082af458,/Game/Maps/Canyon/Canyon,victory,2325,23,13,10,0,1,7280,27,18,2,4253,3394,15,12.0,22.0,19.0,5.0,18,63,6,68,0,0,2,4,2,5,7,,87.0,0,2,,,,,,0,0,,3.0,0,0,1.5,316.5217391304348,184.91304347826087,20.689655172413794,859,37.34782608695652,,913,14y old pegasus%232010
9f05c474-4dd0-4df7-b423-870bd757dcfd,/Game/Maps/Duality/Duality,victory,2048,21,13,8,0,1,5788,20,13,1,3551,2748,7,7.0,19.0,17.0,2.0,10,39,4,72,0,0,3,2,0,8,3,,76.0,0,2,,,,,,0,0,,,0,0,1.5384615384615385,275.6190476190476,169.0952380952381,18.867924528301888,803,38.23809523809524,,815,14y old pegasus%232010
ccdde743-11a8-4b30-9b99-89bad8be1b58,/Game/Maps/Bonsai/Bonsai,victory,1395,14,13,1,0,2,4085,15,5,4,2616,1404,7,10.0,16.0,14.0,2.0,8,34,3,104,0,0,3,0,0,9,1,,93.0,1,0,,,,,,0,0,,,0,2,3.0,291.7857142857143,186.85714285714286,17.77777777777778,1212,86.57142857142857,,966,14y old pegasus%232010
282a7448-4931-499f-8189-0a11a3119b3b,/Game/Maps/Triad/Triad,victory,1696,20,13,7,0,1,6386,23,10,4,4083,2450,15,10.0,24.0,17.0,4.0,15,33,7,83,0,0,5,2,1,10,3,,75.0,5,0,,,,,,0,0,,1.0,0,0,2.3,319.3,204.15,27.27272727272727,1633,81.65,,867,14y old pegasus%232010
12cea535-bb56-4459-91d3-e100315fb9d1,/Game/Maps/Infinity/Infinity,defeat,2299,23,10,13,0,1,6529,22,15,5,4585,2782,13,9.0,26.0,18.0,2.0,13,47,10,89,0,0,3,4,3,8,4,,74.0,0,0,,,,,,0,0,1.0,3.0,0,1,1.4666666666666666,283.8695652173913,199.34782608695653,18.571428571428573,1803,78.3913043478261,,762,14y old pegasus%232010
2fd2a045-285d-4419-a8e4-2215afd028da,/Game/Maps/Canyon/Canyon,victory,2652,28,15,13,0,1,9041,31,22,13,5862,4154,25,11.0,9.0,86.0,4.0,27,50,9,73,0,0,3,4,2,10,3,,86.0,3,0,,,,,,0,0,,2.0,0,0,1.4090909090909092,322.89285714285717,209.35714285714286,31.3953488372093,1708,61.0,,915,14y old pegasus%232010
9500a844-e60a-45a8-905f-61d9513009fb,/Game/Maps/Infinity/Infinity,defeat,2549,24,11,13,0,7,4283,16,18,5,2988,3619,10,29.0,4.0,6.0,2.0,12,34,1,48,0,0,0,2,3,6,3,,67.0,1,1,,,,,,0,0,,3.0,0,0,0.8888888888888888,178.45833333333334,124.5,25.53191489361702,-631,-26.291666666666668,,389,14y old pegasus%232010
247a6b88-0063-4728-a308-ebea64af2477,/Game/Maps/Canyon/Canyon,victory,2063,20,13,7,0,3,4964,17,14,5,3236,2585,11,9.0,22.0,15.0,4.0,12,29,7,62,0,0,2,2,1,6,5,,80.0,0,0,,,,,,0,0,,1.0,1,0,1.2142857142857142,248.2,161.8,25.0,651,32.55,,807,14y old pegasus%232010
e6286e4e-ad9c-40f1-aa0c-12c1056c3035,/Game/Maps/Pitt/Pitt,victory,2331,22,13,9,0,3,5400,20,14,2,3418,2463,16,16.0,5.0,23.0,3.0,16,26,2,64,0,0,2,3,2,8,3,,82.0,1,0,,,,,,0,1,,2.0,2,0,1.4285714285714286,245.45454545454547,155.36363636363637,36.36363636363637,955,43.40909090909091,,835,14y old pegasus%232010
94158d42-4d1e-4988-8db4-1b9dd6f8aa1f,/Game/Maps/Jam/Jam,victory,2344,22,13,9,0,3,5317,22,11,4,3583,2208,16,13.0,23.0,24.0,4.0,19,38,7,74,0,1,1,1,2,11,2,,82.0,1,1,,,,,,0,1,2.0,3.0,2,2,2.0,241.6818181818182,162.86363636363637,29.6875,1375,62.5,,850,14y old pegasus%232010
add57c16-1aaf-4166-9f5c-fcc4ed7aa460,/Game/Maps/Triad/Triad,victory,1893,19,13,6,0,1,6255,22,13,3,3930,2498,15,9.0,21.0,16.0,4.0,16,35,6,85,0,0,4,0,1,6,4,,84.0,1,0,,,,,,0,0,,1.0,1,0,1.6923076923076923,329.2105263157895,206.8421052631579,28.07017543859649,1432,75.36842105263158,,952,14y old pegasus%232010
a94a7fec-d237-4e68-b09e-a2892f701ceb,/Game/Maps/Triad/Triad,victory,1855,20,13,7,0,3,4868,19,13,4,3511,2656,15,11.0,22.0,19.0,4.0,15,22,0,65,0,0,6,2,2,7,5,,85.0,3,0,,,,,,0,1,,2.0,2,1,1.4615384615384615,243.4,175.55,40.54054054054054,855,42.75,,851,14y old pegasus%232010
6146792d-1959-4ad0-ae0b-d81c583ca415,/Game/Maps/Infinity/Infinity,defeat,2392,24,11,13,0,3,6761,22,18,5,4564,3659,15,8.0,23.0,20.0,4.0,20,54,1,74,0,1,4,1,3,6,3,,75.0,0,0,,,,,,0,1,,4.0,0,0,1.2222222222222223,281.7083333333333,190.16666666666666,26.666666666666668,905,37.708333333333336,,741,14y old pegasus%232010
046a354c-b3e9-49bb-b3df-f2256f1804f2,/Game/Maps/Canyon/Canyon,defeat,2434,24,11,13,0,5,5388,18,23,4,3950,3976,13,7.0,18.0,15.0,5.0,13,41,3,58,0,0,2,3,2,3,3,,75.0,0,0,,,,,,0,1,,2.0,1,0,0.782608695652174,224.5,164.58333333333334,22.807017543859647,-26,-1.0833333333333333,,604,14y old pegasus%232010
5f04a8a5-2274-4139-9e9a-5ac54fcd3bd4,/Game/Maps/Bonsai/Bonsai,defeat,2004,20,7,13,0,1,8329,28,17,1,4985,3215,19,7.0,21.0,17.0,4.0,25,53,7,101,0,3,6,2,7,3,2,,75.0,0,0,,,,,,0,0,,7.0,0,0,1.6470588235294117,416.45,249.25,29.411764705882355,1770,88.5,,775,14y old pegasus%232010
0abcfbb9-b044-4a35-b4b3-362c3af3ce07,/Game/Maps/Infinity/Infinity,defeat,2625,26,12,14,0,1,7160,24,21,6,4875,3526,17,11.0,31.0,23.0,5.0,18,55,3,64,0,1,4,3,3,5,7,,69.0,1,0,,,,,,0,1,,3.0,1,0,1.1428571428571428,275.38461538461536,187.5,23.684210526315788,1349,51.88461538461539,,700,14y old pegasus%232010
8823ff85-151e-48a8-9a7c-686ace294634,/Game/Maps/Bonsai/Bonsai,victory,2250,23,13,10,0,2,5806,18,17,8,3888,3185,8,11.0,22.0,15.0,3.0,13,74,6,67,0,0,5,3,2,6,2,,83.0,1,1,,,,,,0,0,,2.0,0,0,1.0588235294117647,252.43478260869566,169.04347826086956,13.978494623655912,703,30.565217391304348,,821,14y old pegasus%232010
b0396f06-b2af-422b-b2c1-aaf0621650b2,/Game/Maps/Bonsai/Bonsai,defeat,2233,24,11,13,0,3,5798,20,16,7,3774,2693,11,10.0,25.0,18.0,4.0,11,33,6,60,0,0,4,5,0,8,8,,83.0,1,0,,,,,,0,0,1.0,,0,2,1.25,241.58333333333334,157.25,22.0,1081,45.041666666666664,,776,14y old pegasus%232010
37e5b4e9-1787-4533-b029-e9fd962182fb,/Game/Maps/Duality/Duality,victory,2256,22,13,9,0,2,6676,23,17,1,4516,3492,16,10.0,21.0,16.0,4.0,17,58,17,82,0,0,5,2,4,5,2,,68.0,1,1,,,,,,0,0,,4.0,1,0,1.3529411764705883,303.45454545454544,205.27272727272728,18.478260869565215,1024,46.54545454545455,,763,14y old pegasus%232010
84f2940b-c6a8-4310-8c5e-9021aedcb5bf,/Game/Maps/Jam/Jam,defeat,1596,18,5,13,0,3,4074,14,18,4,2732,3188,11,6.0,10.0,55.0,3.0,13,26,4,66,0,0,4,2,2,3,3,,61.0,1,1,,,,,,0,0,,2.0,0,0,0.7777777777777778,226.33333333333334,151.77777777777777,30.23255813953488,-456,-25.333333333333332,,369,14y old pegasus%232010
e5c8fb0d-7e29-4086-9f81-25fd35f44b5d,/Game/Maps/Pitt/Pitt,defeat,2324,24,11,13,0,5,5268,18,16,6,3628,3041,10,20.0,8.0,24.0,3.0,13,40,2,64,0,1,3,4,2,8,2,,75.0,2,1,,,,,,0,0,,2.0,0,0,1.125,219.5,151.16666666666666,23.636363636363637,587,24.458333333333332,,639,14y old pegasus%232010
f5296e72-21ec-4380-b6a5-acb8cb93e5f4,/Game/Maps/Bonsai/Bonsai,victory,2311,22,13,9,0,1,6769,23,13,6,4111,2638,7,10.0,25.0,19.0,4.0,12,64,7,83,0,1,8,6,1,9,2,,86.0,1,0,,,,,,0,1,,2.0,2,0,1.7692307692307692,307.6818181818182,186.86363636363637,14.457831325301203,1473,66.95454545454545,,943,14y old pegasus%232010
dd5fe031-a7d7-4726-95fd-47831c4175e7,/Game/Maps/Canyon/Canyon,defeat,1852,20,7,13,0,8,3313,11,17,4,2168,2848,9,13.0,7.0,20.0,2.0,9,17,2,42,0,0,2,1,3,3,4,,70.0,0,0,,,,,,0,0,1.0,3.0,0,0,0.6470588235294118,165.65,108.4,32.142857142857146,-680,-34.0,,335,14y old pegasus%232010
00826ba4-2ce7-4b8a-b266-c10c5358bb24,/Game/Maps/Jam/Jam,victory,1503,16,13,3,0,8,2200,7,10,3,1451,1888,5,6.0,17.0,12.0,1.0,7,31,4,37,0,0,3,1,0,6,4,,88.0,2,0,,,,,,0,0,,,0,0,0.7,137.5,90.6875,16.666666666666664,-437,-27.3125,,567,14y old pegasus%232010
82a82845-2da2-4d91-8b63-419919d69323,/Game/Maps/Infinity/Infinity,defeat,1852,19,6,13,0,3,4795,17,15,4,3019,2619,10,11.0,7.0,19.0,3.0,11,28,1,68,0,1,1,2,2,4,2,,74.0,2,0,,,,,,0,0,,2.0,0,0,1.1333333333333333,252.3684210526316,158.89473684210526,27.500000000000004,400,21.05263157894737,,620,14y old pegasus%232010
4565c212-424e-4205-bed6-fa4e0363badd,/Game/Maps/Duality/Duality,defeat,2384,23,10,13,0,5,5551,18,24,10,3418,4382,15,9.0,7.0,78.0,3.0,19,36,1,50,1,0,4,2,2,2,5,,83.0,0,1,,,,,,0,0,,2.0,0,0,0.75,241.34782608695653,148.6086956521739,33.92857142857143,-964,-41.91304347826087,,609,14y old pegasus%232010
790ac825-82a1-43f0-8be7-2b1b7f1d6b5f,/Game/Maps/Canyon/Canyon,victory,1987,21,13,8,0,1,6444,24,12,2,4416,2636,15,17.0,7.0,26.0,3.0,18,45,2,90,0,1,6,5,1,9,3,,71.0,0,0,,,,,,0,0,2.0,1.0,1,2,2.0,306.85714285714283,210.28571428571428,27.692307692307693,1780,84.76190476190476,,825,14y old pegasus%232010
52ba807b-4103-444d-9fa8-93000cdb0ea7,/Game/Maps/Infinity/Infinity,defeat,2254,23,10,13,0,4,5279,19,18,3,3451,3789,15,10.0,9.0,25.0,2.0,15,32,5,61,0,2,5,2,1,5,7,,78.0,1,0,,,,,,0,0,,1.0,0,0,1.0555555555555556,229.52173913043478,150.04347826086956,28.846153846153843,-338,-14.695652173913043,,601,14y old pegasus%232010
cd7775c6-2fb1-4db9-ad80-455164258f62,/Game/Maps/Duality/Duality,victory,2001,20,13,7,0,4,5142,20,15,6,3045,2958,13,4.0,10.0,65.0,2.0,15,40,0,70,0,1,1,1,0,7,6,,75.0,1,0,,,,,,0,0,,,0,1,1.3333333333333333,257.1,152.25,27.27272727272727,87,4.35,,720,14y old pegasus%232010
8ede2c05-63cd-437b-a6ba-4f735ee2b3fd,/Game/Maps/Canyon/Canyon,defeat,2185,21,8,13,0,10,3552,12,15,4,2334,2466,5,9.0,5.0,16.0,2.0,5,27,0,51,0,0,3,4,1,6,5,,81.0,1,1,,,,,,0,0,,1.0,0,0,0.8,169.14285714285714,111.14285714285714,15.625,-132,-6.285714285714286,,516,14y old pegasus%232010
45341cb5-c7e2-4399-a8b2-31000667c9c6,/Game/Maps/Jam/Jam,defeat,2452,23,10,13,0,5,5421,17,19,10,4053,3718,13,5.0,9.0,82.0,2.0,17,49,6,71,0,1,1,1,1,6,7,,78.0,1,1,,,,,,0,0,2.0,1.0,0,0,0.8947368421052632,235.69565217391303,176.2173913043478,23.61111111111111,335,14.565217391304348,,668,14y old pegasus%232010
74273e64-1c61-4347-aed4-210f973a1e00,/Game/Maps/Bonsai/Bonsai,victory,2136,21,13,8,0,1,6324,23,14,7,4013,2876,15,7.0,6.0,74.0,3.0,17,34,3,87,0,0,7,1,0,10,4,,86.0,3,0,,,,,,0,0,,,0,0,1.6428571428571428,301.14285714285717,191.0952380952381,31.48148148148148,1137,54.142857142857146,,930,14y old pegasus%232010
919ce781-c2e3-452b-a509-f654055beabb,/Game/Maps/Triad/Triad,victory,1851,17,13,4,0,4,4210,15,11,6,2563,2033,10,5.0,7.0,60.0,2.0,12,41,2,65,1,0,1,4,1,8,2,,82.0,1,0,,,,,,0,0,,1.0,0,0,1.3636363636363635,247.64705882352942,150.76470588235293,21.818181818181817,530,31.176470588235293,,823,14y old pegasus%232010
96328cce-dc79-40bf-8fe0-6407e88708eb,/Game/Maps/Bonsai/Bonsai,defeat,2205,23,10,13,0,6,4167,13,20,4,2833,3845,8,19.0,4.0,7.0,2.0,9,37,8,44,0,0,2,4,3,3,3,,57.0,0,1,,,,,,0,0,,3.0,0,0,0.65,181.17391304347825,123.17391304347827,16.666666666666664,-1012,-44.0,,290,14y old pegasus%232010
